5, 0.0016666666666666666, 1.4,0.34641, 7.285160102869382e-11,-1.261826147605152e-10, 4.371096061721629e-8,-7.570956885630912e-8, 4.366496430187481e-8,-7.562990093882778e-8, 1, 1.4000000000001214,0.34640999999978966, 1.4570320205738764e-10,-2.523652295210304e-10, 4.366496430187481e-8,-7.562990093882778e-8
6, 0.0016666666666666666, 1.3,0.519615, -2.3129636420190077e-19,2.523652299216476e-10, -1.3877781852114046e-16,1.5141913795298857e-7, -1.386317847470779e-16,1.5125980211777296e-7, 1, 1.3,0.5196150000004207, -4.625927284038015e-19,5.047304598432952e-10, -1.386317847470779e-16,1.5125980211777296e-7
7, 0.0016666666666666666, 1.5,0.519615, 7.285160073957339e-11,1.2618261486066948e-10, 4.371096044374404e-8,7.570956891640169e-8, 4.3664964128585097e-8,7.562990099885711e-8, 1, 1.5000000000001215,0.5196150000002103, 1.4570320147914678e-10,2.5236522972133896e-10, 4.3664964128585097e-8,7.562990099885711e-8
0, 0.0016666666666666666, 0.9999999999998785,0, -4.371096047843853e-11,1.8927392244123565e-10, -4.366496416324308e-8,-7.562990105888644e-8, -4.3683097033688534e-8,-7.582887368918402e-8, 1, 0.9999999999998057,3.154565374020594e-13, -1.1648590075051032e-10,6.322408734309159e-11, -4.3683097033688534e-8,-7.582887368918402e-8
1, 0.0016666666666666666, 1.2,0, 1.3877782513858538e-19,3.7854784518293427e-10, 1.386317913645228e-16,-1.5125980223783162e-7, -3.7934957661685997e-13,-1.5165801034358256e-7, 1, 1.2,6.309130753048904e-13, 3.6983081074612337e-19,1.2644817478654827e-10, -3.7934957661685997e-13,-1.5165801034358256e-7
2, 0.0016666666666666666, 1.0999999999998786,0.1732050000002103, -1.4570320205738764e-10,2.5236522992164746e-10, -4.3664964301874816e-8,7.562990105888644e-8, -4.3618626367465744e-8,7.55497731025788e-8, 1, 1.0999999999996357,0.1732050000006309, -2.1847814256051235e-10,3.784150650197915e-10, -4.3618626367465744e-8,7.55497731025788e-8
3, 0.0016666666666666666, 1.3000000000001215,0.1732049999997897, 1.4570320136349879e-10,-2.5236523032226484e-10, 4.366496409392721e-8,-7.562990117894518e-8, 4.36184363983096e-8,-7.554957602874279e-8, 1, 1.3000000000003644,0.17320499999936909, 2.1847814152004414e-10,-3.784150656205068e-10, 4.36184363983096e-8,-7.554957602874279e-8
4, 0.0016666666666666666, 1.1999999999998785,0.3464100000002103, -1.4570320124785048e-10,2.5236523052257335e-10, -4.366496405926923e-8,7.56299012389745e-8, -4.361820871576716e-8,7.554997038610656e-8, 1, 1.1999999999996356,0.34641000000063094, -2.1847814134663253e-10,3.7841506592086415e-10, -4.361820871576716e-8,7.554997038610656e-8
5, 0.0016666666666666666, 1.4000000000001214,0.34640999999978966, 1.4570320205738764e-10,-2.523652295210304e-10, 4.366496430187481e-8,-7.562990093882778e-8, 4.3618512534831636e-8,-7.554918137129555e-8, 1, 1.4000000000003643,0.34640999999936906, 2.1847814256051232e-10,-3.784150644190767e-10, 4.3618512534831636e-8,-7.554918137129555e-8
6, 0.0016666666666666666, 1.3,0.5196150000004207, -4.625927284038015e-19,5.047304598432952e-10, -1.386317847470779e-16,1.5125980211777296e-7, 3.793671283108148e-13,1.5109954605492624e-7, 1, 1.3,0.5196150000012619, -6.936457029822647e-19,7.568301300395835e-10, 3.793671283108148e-13,1.5109954605492624e-7
7, 0.0016666666666666666, 1.5000000000001215,0.5196150000002103, 1.4570320147914678e-10,2.5236522972133896e-10, 4.3664964128585097e-8,7.562990099885711e-8, 4.3618588325159315e-8,7.554983875386858e-8, 1, 1.5000000000003644,0.519615000000631, 2.1847814169345527e-10,3.7841506471943415e-10, 4.3618588325159315e-8,7.554983875386858e-8
0, 0.0016666666666666666, 0.9999999999998057,3.154565374020594e-13, -1.1648590075051032e-10,6.322408734309159e-11, -4.3683097033688534e-8,-7.582887368918402e-8, -4.363705433428126e-8,-7.574928311484347e-8, 1, 0.9999999999996115,4.2083001630721205e-13, -1.8929106247332454e-10,-6.315736880554842e-11, -4.363705433428126e-8,-7.574928311484347e-8
1, 0.0016666666666666666, 1.2,6.309130753048904e-13, 3.6983081074612337e-19,1.2644817478654827e-10, -3.7934957661685997e-13,-1.5165801034358256e-7, -9.257011996953942e-13,-1.5149976216176128e-7, 1, 1.2,8.416600332824709e-13, -6.318794635506871e-16,-1.2631517578608933e-10, -9.257011996953942e-13,-1.5149976216176128e-7
2, 0.0016666666666666666, 1.0999999999996357,0.1732050000006309, -2.1847814256051235e-10,3.784150650197915e-10, -4.3618626367465744e-8,7.55497731025788e-8, -4.3572112829553374e-8,7.547024820935592e-8, 1, 1.0999999999992716,0.1732050000012616, -2.9117585317295527e-10,5.043313535240895e-10, -4.3572112829553374e-8,7.547024820935592e-8
3, 0.0016666666666666666, 1.3000000000003644,0.17320499999936909, 2.1847814152004414e-10,-3.784150656205068e-10, 4.36184363983096e-8,-7.554957602874279e-8, 4.357176729064394e-8,-7.546808604822101e-8, 1, 1.3000000000007286,0.1732049999987384, 2.911755355172268e-10,-5.043310256684114e-10, 4.357176729064394e-8,-7.546808604822101e-8
4, 0.0016666666666666666, 1.1999999999996356,0.34641000000063094, -2.1847814134663253e-10,3.7841506592086415e-10, -4.361820871576716e-8,7.554997038610656e-8, -4.357074279704648e-8,7.546986052152914e-8, 1, 1.1999999999992714,0.34641000000126165, -2.9117515587291114e-10,5.043316832310417e-10, -4.357074279704648e-8,7.546986052152914e-8
5, 0.0016666666666666666, 1.4000000000003643,0.34640999999936906, 2.1847814256051232e-10,-3.784150644190767e-10, 4.3618512534831636e-8,-7.554918137129555e-8, 4.357165376928453e-8,-7.546749419725817e-8, 1, 1.4000000000007284,0.34640999999873834, 2.911756634518984e-10,-5.043303667045693e-10, 4.357165376928453e-8,-7.546749419725817e-8
6, 0.0016666666666666666, 1.3,0.5196150000012619, -6.936457029822647e-19,7.568301300395835e-10, 3.793671283108148e-13,1.5109954605492624e-7, 1.1383264605984491e-12,1.509385376412162e-7, 1, 1.3,0.5196150000025234, 6.315849014817091e-16,1.008662706797794e-9, 1.1383264605984491e-12,1.509385376412162e-7
7, 0.0016666666666666666, 1.5000000000003644,0.519615000000631, 2.1847814169345527e-10,3.7841506471943415e-10, 4.3618588325159315e-8,7.554983875386858e-8, 4.357188143462255e-8,7.546946601465795e-8, 1, 1.5000000000007285,0.5196150000012617, 2.911757889020541e-10,5.043314626425485e-10, 4.357188143462255e-8,7.546946601465795e-8
0, 0.0016666666666666666, 0.9999999999996115,4.2083001630721205e-13, -1.8929106247332454e-10,-6.315736880554842e-11, -4.363705433428126e-8,-7.574928311484347e-8, -4.35906133779402e-8,-7.566908913793914e-8, 1, 0.999999999999296,3.155677349646314e-13, -2.6201948636379333e-10,-1.894061739969542e-10, -4.35906133779402e-8,-7.566908913793914e-8
1, 0.0016666666666666666, 1.2,8.416600332824709e-13, -6.318794635506871e-16,-1.2631517578608933e-10, -9.257011996953942e-13,-1.5149976216176128e-7, -1.8507774684084716e-12,-1.5134017592640753e-7, 1, 1.2,6.311347403056553e-13, -2.1747147963763443e-15,-3.7881477938902476e-10, -1.8507774684084716e-12,-1.5134017592640753e-7
2, 0.0016666666666666666, 1.0999999999992716,0.1732050000012616, -2.9117585317295527e-10,5.043313535240895e-10, -4.3572112829553374e-8,7.547024820935592e-8, -4.352519341589545e-8,7.538975715520015e-8, 1, 1.0999999999987862,0.17320500000210215, -3.637960412222109e-10,6.301151005396827e-10, -4.352519341589545e-8,7.538975715520015e-8
3, 0.0016666666666666666, 1.3000000000007286,0.1732049999987384, 2.911755355172268e-10,-5.043310256684114e-10, 4.357176729064394e-8,-7.546808604822101e-8, 4.352438924245118e-8,-7.538641798795479e-8, 1, 1.300000000001214,0.17320499999789785, 3.6379514766830005e-10,-6.301111690821131e-10, 4.352438924245118e-8,-7.538641798795479e-8
4, 0.0016666666666666666, 1.1999999999992714,0.34641000000126165, -2.9117515587291114e-10,5.043316832310417e-10, -4.357074279704648e-8,7.546986052152914e-8, -4.352256819469601e-8,7.53895721322485e-8, 1, 1.199999999998786,0.3464100000021022, -3.6379306053465525e-10,6.30114784100257e-10, -4.352256819469601e-8,7.53895721322485e-8
5, 0.0016666666666666666, 1.4000000000007284,0.34640999999873834, 2.911756634518984e-10,-5.043303667045693e-10, 4.357165376928453e-8,-7.546749419725817e-8, 4.3524389195734387e-8,-7.538484139469175e-8, 1, 1.4000000000012138,0.3464099999978978, 3.6379508640070593e-10,-6.301095236999995e-10, 4.3524389195734387e-8,-7.538484139469175e-8
6, 0.0016666666666666666, 1.3,0.5196150000025234, 6.315849014817091e-16,1.008662706797794e-9, 1.1383264605984491e-12,1.509385376412162e-7, 2.2759063366295443e-12,1.5077677871632548e-7, 1, 1.3,0.5196150000042045, 2.5287956691457906e-15,1.260226936199821e-9, 2.2759063366295443e-12,1.5077677871632548e-7
7, 0.0016666666666666666, 1.5000000000007285,0.5196150000012617, 2.911757889020541e-10,5.043314626425485e-10, 4.357188143462255e-8,7.546946601465795e-8, 4.352484434202671e-8,7.538878355672479e-8, 1, 1.500000000001214,0.5196150000021023, 3.6379559129309167e-10,6.301139060003117e-10, 4.352484434202671e-8,7.538878355672479e-8
0, 0.0016666666666666666, 0.999999999999296,3.155677349646314e-13, -2.6201948636379333e-10,-1.894061739969542e-10, -4.35906133779402e-8,-7.566908913793914e-8, -4.354384159146444e-8,-7.558858470561086e-8, 1, 0.9999999999988594,-1.0922169695890681e-16, -3.346705086603603e-10,-3.155213225601861e-10, -4.354384159146444e-8,-7.558858470561086e-8
1, 0.0016666666666666666, 1.2,6.311347403056553e-13, -2.1747147963763443e-15,-3.7881477938902476e-10, -1.8507774684084716e-12,-1.5134017592640753e-7, -3.154142586448782e-12,-1.5117983505391226e-7, 1, 1.2,-2.232253427191605e-16, -5.259343910390463e-15,-6.310484059330372e-10, -3.154142586448782e-12,-1.5117983505391226e-7
2, 0.0016666666666666666, 1.0999999999987862,0.17320500000210215, -3.637960412222109e-10,6.301151005396827e-10, -4.352519341589545e-8,7.538975715520015e-8, -4.347786796433169e-8,7.530829822385216e-8, 1, 1.0999999999981798,0.17320500000315234, -4.363380302487033e-10,7.557646957983497e-10, -4.347786796433169e-8,7.530829822385216e-8
3, 0.0016666666666666666, 1.300000000001214,0.17320499999789785, 3.6379514766830005e-10,-6.301111690821131e-10, 4.352438924245118e-8,-7.538641798795479e-8, 4.347630195150841e-8,-7.53045747562676e-8, 1, 1.3000000000018204,0.17320499999684766, 4.363357964057187e-10,-7.557551990620378e-10, 4.347630195150841e-8,-7.53045747562676e-8
4, 0.0016666666666666666, 1.199999999998786,0.3464100000021022, -3.6379306053465525e-10,6.30114784100257e-10, -4.352256819469601e-8,7.53895721322485e-8, -4.347368600338713e-8,7.530910570709849e-8, 1, 1.1999999999981796,0.3464100000031524, -4.363306741924819e-10,7.557640709873378e-10, -4.347368600338713e-8,7.530910570709849e-8
5, 0.0016666666666666666, 1.4000000000012138,0.3464099999978978, 3.6379508640070593e-10,-6.301095236999995e-10, 4.3524389195734387e-8,-7.538484139469175e-8, 4.3476719346542393e-8,-7.53012254240142e-8, 1, 1.4000000000018202,0.34640999999684763, 4.3633573506026325e-10,-7.557509260244857e-10, 4.3476719346542393e-8,-7.53012254240142e-8
6, 0.0016666666666666666, 1.3,0.5196150000042045, 2.5287956691457906e-15,1.260226936199821e-9, 2.2759063366295443e-12,1.5077677871632548e-7, 3.791360518809235e-12,1.5061427109351398e-7, 1, 1.3,0.5196150000063049, 6.321972896861698e-15,1.5115215673936967e-9, 3.791360518809235e-12,1.5061427109351398e-7
7, 0.0016666666666666666, 1.500000000001214,0.5196150000021023, 3.6379559129309167e-10,6.301139060003117e-10, 4.352484434202671e-8,7.538878355672479e-8, 4.3477477725366924e-8,7.530779227767646e-8, 1, 1.5000000000018203,0.5196150000031524, 4.363369985298028e-10,7.55761878594853e-10, 4.3477477725366924e-8,7.530779227767646e-8
0, 0.0016666666666666666, 0.9999999999988594,0, -1.004011525981081e-10,2.3664099192013956e-10, -4.354384159146444e-8,-7.558858470561086e-8, -4.364465054034012e-8,-7.585638956390419e-8, 1, 0.999999999998692,3.944016532002326e-13, -1.729742219172155e-10,1.1066001741078814e-10, -4.364465054034012e-8,-7.585638956390419e-8
1, 0.0016666666666666666, 1.2,0, -1.5778031731171392e-15,4.73286304449778e-10, -3.154142586448782e-12,-1.5117983505391226e-7, -4.83718467808067e-12,-1.5171598629074192e-7, 1, 1.2,7.888105074162965e-13, -6.834707483865108e-15,2.2131991269325756e-10, -4.83718467808067e-12,-1.5171598629074192e-7
2, 0.0016666666666666666, 1.0999999999981798,0.17320500000315234, -4.363380302487033e-10,7.557646957983497e-10, -4.347786796433169e-8,7.530829822385216e-8, -4.3430137769320215e-8,7.522587387420856e-8, 1, 1.0999999999974526,0.17320500000441194, -5.088011435225894e-10,8.812785261714366e-10, -4.3430137769320215e-8,7.522587387420856e-8
3, 0.0016666666666666666, 1.3000000000018204,0.17320499999684766, 4.363357964057187e-10,-7.557551990620378e-10, 4.347630195150841e-8,-7.53045747562676e-8, 4.34275073954758e-8,-7.522255663068866e-8, 1, 1.3000000000025476,0.17320499999558805, 5.087962996582328e-10,-8.812628236558171e-10, 4.34275073954758e-8,-7.522255663068866e-8
4, 0.0016666666666666666, 1.1999999999981796,0.3464100000031524, -4.363306741924819e-10,7.557640709873378e-10, -4.347368600338713e-8,7.530910570709849e-8, -4.342409811377345e-8,7.522846167430794e-8, 1, 1.1999999999974524,0.346410000004412, -5.087868175314605e-10,8.812792471658353e-10, -4.342409811377345e-8,7.522846167430794e-8
5, 0.0016666666666666666, 1.4000000000018202,0.34640999999684763, 4.3633573506026325e-10,-7.557509260244857e-10, 4.3476719346542393e-8,-7.53012254240142e-8, 4.342864535997025e-8,-7.521664829286773e-8, 1, 1.4000000000025474,0.346409999995588, 5.087969339711673e-10,-8.812529683978427e-10, 4.342864535997025e-8,-7.521664829286773e-8
6, 0.0016666666666666666, 1.3,0.5196150000063049, 6.321972896861698e-15,1.5115215673936967e-9, 3.791360518809235e-12,1.5061427109351398e-7, 5.683839562793345e-12,1.5045101652401334e-7, 1, 1.3,0.5196150000088241, 1.264090709487709e-14,1.7625453525495533e-9, 5.683839562793345e-12,1.5045101652401334e-7
7, 0.0016666666666666666, 1.5000000000018203,0.5196150000031524, 4.363369985298028e-10,7.55761878594853e-10, 4.3477477725366924e-8,7.530779227767646e-8, 4.3429782417832045e-8,7.52264928639802e-8, 1, 1.5000000000025475,0.519615000004412, 5.087994614054144e-10,8.812748657243137e-10, 4.3429782417832045e-8,7.52264928639802e-8
0, 0.0016666666666666666, 0.999999999998692,3.944016532002326e-13, -1.729742219172155e-10,1.1066001741078814e-10, -4.364465054034012e-8,-7.585638956390419e-8, -4.3598327601112184e-8,-7.577634087349065e-8, 1, 0.9999999999984037,5.788350155515462e-13, -2.457153061511157e-10,-1.5767298529052175e-11, -4.3598327601112184e-8,-7.577634087349065e-8
1, 0.0016666666666666666, 1.2,7.888105074162965e-13, -6.834707483865108e-15,2.2131991269325756e-10, -4.83718467808067e-12,-1.5171598629074192e-7, -6.406549536193128e-12,-1.5155759408532297e-7, 1, 1.2,1.1576770285717258e-12, -1.489668194733289e-14,-3.154006445797895e-11, -6.406549536193128e-12,-1.5155759408532297e-7
2, 0.0016666666666666666, 1.0999999999974526,0.17320500000441194, -5.088011435225894e-10,8.812785261714366e-10, -4.3430137769320215e-8,7.522587387420856e-8, -4.338238002315329e-8,7.514528516819167e-8, 1, 1.0999999999966046,0.17320500000588074, -5.811847064714564e-10,1.0066549826284509e-9, -4.338238002315329e-8,7.514528516819167e-8
3, 0.0016666666666666666, 1.3000000000025476,0.17320499999558805, 5.087962996582328e-10,-8.812628236558171e-10, 4.34275073954758e-8,-7.522255663068866e-8, 4.337900345777564e-8,-7.513863916883708e-8, 1, 1.3000000000033956,0.17320499999411929, 5.811754786506924e-10,-1.0066337513736317e-9, 4.337900345777564e-8,-7.513863916883708e-8
4, 0.0016666666666666666, 1.1999999999974524,0.346410000004412, -5.087868175314605e-10,8.812792471658353e-10, -4.342409811377345e-8,7.522846167430794e-8, -4.337380641535663e-8,7.514764070196174e-8, 1, 1.1999999999966044,0.34641000000588085, -5.811603143877496e-10,1.006660016623015e-9, -4.337380641535663e-8,7.514764070196174e-8
5, 0.0016666666666666666, 1.4000000000025474,0.346409999995588, 5.087969339711673e-10,-8.812529683978427e-10, 4.342864535997025e-8,-7.521664829286773e-8, 4.3380168477802824e-8,-7.513111212649063e-8, 1, 1.4000000000033954,0.34640999999411926, 5.811780095711177e-10,-1.0066140488859556e-9, 4.3380168477802824e-8,-7.513111212649063e-8
6, 0.0016666666666666666, 1.3,0.5196150000088241, 1.264090709487709e-14,1.7625453525495533e-9, 5.683839562793345e-12,1.5045101652401334e-7, 7.952408073276676e-12,1.502870169073785e-7, 1, 1.3,0.5196150000117616, 2.2113973032865997e-14,2.013297046756242e-9, 7.952408073276676e-12,1.502870169073785e-7
7, 0.0016666666666666666, 1.5000000000025475,0.519615000004412, 5.087994614054144e-10,8.812748657243137e-10, 4.3429782417832045e-8,7.52264928639802e-8, 4.3381759269244745e-8,7.514488603120502e-8, 1, 1.5000000000033955,0.5196150000058808, 5.811824321018011e-10,1.0066523538309474e-9, 4.3381759269244745e-8,7.514488603120502e-8
0, 0.0016666666666666666, 0.9999999999984037,5.788350155515462e-13, -2.457153061511157e-10,-1.5767298529052175e-11, -4.3598327601112184e-8,-7.577634087349065e-8, -4.3551520377736676e-8,-7.56956173109881e-8, 1, 0.9999999999979942,5.525561846697925e-13, -3.1837918548630267e-10,-1.420611999848699e-10, -4.3551520377736676e-8,-7.56956173109881e-8
1, 0.0016666666666666666, 1.2,1.1576770285717258e-12, -1.489668194733289e-14,-3.154006445797895e-11, -6.406549536193128e-12,-1.5155759408532297e-7, -8.351879552453078e-12,-1.5139771951241e-7, 1, 1.2,1.1051102544750942e-12, -2.557426450765477e-14,-2.8413605460018387e-10, -8.351879552453078e-12,-1.5139771951241e-7
2, 0.0016666666666666666, 1.0999999999966046,0.17320500000588074, -5.811847064714564e-10,1.0066549826284509e-9, -4.338238002315329e-8,7.514528516819167e-8, -4.333421916733592e-8,7.506373491107719e-8, 1, 1.099999999995636,0.1732050000075585, -6.534886731767119e-10,1.131897124575437e-9, -4.333421916733592e-8,7.506373491107719e-8
3, 0.0016666666666666666, 1.3000000000033956,0.17320499999411929, 5.811754786506924e-10,-1.0066337513736317e-9, 4.337900345777564e-8,-7.513863916883708e-8, 4.332979509863781e-8,-7.505454796266508e-8, 1, 1.300000000004364,0.17320499999244157, 6.534738177469852e-10,-1.1318648166550268e-9, 4.332979509863781e-8,-7.505454796266508e-8
4, 0.0016666666666666666, 1.1999999999966044,0.34641000000588085, -5.811603143877496e-10,1.006660016623015e-9, -4.337380641535663e-8,7.514764070196174e-8, -4.332281201502343e-8,7.506664300699969e-8, 1, 1.199999999995636,0.3464100000075586, -6.534499917466773e-10,1.131906084459618e-9, -4.332281201502343e-8,7.506664300699969e-8
5, 0.0016666666666666666, 1.4000000000033954,0.34640999999411926, 5.811780095711177e-10,-1.0066140488859556e-9, 4.3380168477802824e-8,-7.513111212649063e-8, 4.333128929877968e-8,-7.504461901796229e-8, 1, 1.400000000004364,0.34640999999244154, 6.534782903674557e-10,-1.1318325690967732e-9, 4.333128929877968e-8,-7.504461901796229e-8
6, 0.0016666666666666666, 1.3,0.5196150000117616, 2.2113973032865997e-14,2.013297046756242e-9, 7.952408073276676e-12,1.502870169073785e-7, 1.05964264517897e-11,1.5012227399109015e-7, 1, 1.3,0.5196150000151172, 3.536798648832712e-14,2.2637754082685396e-9, 1.05964264517897e-11,1.5012227399109015e-7
7, 0.0016666666666666666, 1.5000000000033955,0.5196150000058808, 5.811824321018011e-10,1.0066523538309474e-9, 4.3381759269244745e-8,7.514488603120502e-8, 4.333340883364793e-8,7.506297246415132e-8, 1, 1.500000000004364,0.5196150000075586, 6.53485364217209e-10,1.1318938305496224e-9, 4.333340883364793e-8,7.506297246415132e-8
0, 0.0016666666666666666, 0.9999999999979942,5.525561846697925e-13, -3.1837918548630267e-10,-1.420611999848699e-10, -4.3551520377736676e-8,-7.56956173109881e-8, -4.350438296606327e-8,-7.561458413568476e-8, 1, 0.9999999999974635,3.1578751802834266e-13, -3.9096505278253045e-10,-2.682205621698501e-10, -4.350438296606327e-8,-7.561458413568476e-8
1, 0.0016666666666666666, 1.2,1.1051102544750942e-12, -2.557426450765477e-14,-2.8413605460018387e-10, -8.351879552453078e-12,-1.5139771951241e-7, -1.067329434731502e-11,-1.5123709084451112e-7, 1, 1.2,6.315501634747878e-13, -3.9494063761743235e-14,-5.364655871208672e-10, -1.067329434731502e-11,-1.5123709084451112e-7
2, 0.0016666666666666666, 1.099999999995636,0.1732050000075585, -6.534886731767119e-10,1.131897124575437e-9, -4.333421916733592e-8,7.506373491107719e-8, -4.328565562984573e-8,7.498121933842447e-8, 1, 1.099999999994547,0.173205000009445, -7.257123717889384e-10,1.2570033494272324e-9, -4.328565562984573e-8,7.498121933842447e-8
3, 0.0016666666666666666, 1.300000000004364,0.17320499999244157, 6.534738177469852e-10,-1.1318648166550268e-9, 4.332979509863781e-8,-7.505454796266508e-8, 4.32798820816378e-8,-7.497028723423771e-8, 1, 1.3000000000054532,0.17320499999055514, 7.256901429113815e-10,-1.2569557299261352e-9, 4.32798820816378e-8,-7.497028723423771e-8
4, 0.0016666666666666666, 1.199999999995636,0.3464100000075586, -6.534499917466773e-10,1.131906084459618e-9, -4.332281201502343e-8,7.506664300699969e-8, -4.327111672890876e-8,7.498546925635288e-8, 1, 1.1999999999945468,0.3464100000094451, -7.25654678438383e-10,1.2570171561379508e-9, -4.327111672890876e-8,7.498546925635288e-8
5, 0.0016666666666666666, 1.400000000004364,0.34640999999244154, 6.534782903674557e-10,-1.1318325690967732e-9, 4.333128929877968e-8,-7.504461901796229e-8, 4.3282008888708774e-8,-7.495717108817201e-8, 1, 1.400000000005453,0.34640999999055516, 7.256971058654218e-10,-1.2569069341267103e-9, 4.3282008888708774e-8,-7.495717108817201e-8
